orbital_period,transit_duration,transit_depth,planet_radius,radius_ratio,stellar_teff,stellar_radius,stellar_mass,insolation_flux,teq,label,mission
12.4261809,29.09,92.2,1.88,0.012023,5948.0,1.432,0.957,214.85,976.0,FALSE POSITIVE,Kepler
0.61810542,6.666,12264.0,39.52,0.381399,5371.0,0.949,0.83,3735.52,1994.0,FALSE POSITIVE,Kepler
1.06995136,1.322,54.8,0.9,0.006786,5869.0,1.221,1.021,3730.45,1991.0,FALSE POSITIVE,Kepler
2.158398259,8.1633,93038.0,101.02,0.475393,5210.0,1.946,0.829,2649.52,1829.0,FALSE POSITIVE,Kepler
359.534371,24.205,5732.0,64333.8,99.870651,5087.0,5.899,1.935,13.7,491.0,FALSE POSITIVE,Kepler
0.9951412,5.588,101.7,0.22,0.018188,3325.0,0.109,0.101,15.69,509.0,CANDIDATE,Kepler
534.86668,8.19,565.0,4.3,0.021978,6668.0,1.791,1.395,2.74,328.0,FALSE POSITIVE,Kepler
43.535891,4.712,576.6,1.86,0.021864,5481.0,0.778,0.871,9.19,444.0,CANDIDATE,Kepler
1.39797542,9.06,43.2,0.49,0.005868,5074.0,0.761,0.725,709.8,1316.0,FALSE POSITIVE,Kepler
2.2127498,3.054,22.7,0.68,0.004418,6195.0,1.405,0.92,2494.14,1801.0,FALSE POSITIVE,Kepler
0.776976021,1.95401,21245.0,48.15,0.423201,5999.0,1.042,1.046,4459.03,2083.0,FALSE POSITIVE,Kepler
2.25353739,5.74622,182830.0,96.65,0.532513,6951.0,1.662,1.328,4215.56,2056.0,FALSE POSITIVE,Kepler
17.99646148,4.65638,62755.0,114.45,0.466023,5684.0,2.249,1.134,240.38,1004.0,FALSE POSITIVE,Kepler
1.386249249,2.99104,47188.0,78.6,0.451558,6226.0,1.594,1.264,4939.8,2137.0,FALSE POSITIVE,Kepler
0.53482911,0.996,704.0,0.54,0.024733,3229.0,0.201,0.178,75.82,753.0,FALSE POSITIVE,Kepler
0.566799833,5.543,198.0,1.27,0.014788,5488.0,0.789,0.877,3084.6,1900.0,FALSE POSITIVE,Kepler
0.566795728,2.79,18.9,0.64,0.004206,6130.0,1.393,1.003,13656.59,2755.0,FALSE POSITIVE,Kepler
14.665759784,3.65814,336980.0,67.17,0.613898,5385.0,1.002,0.855,60.89,712.0,FALSE POSITIVE,Kepler
0.566780836,4.937,60.9,0.75,0.007115,5949.0,0.962,1.05,5608.62,2204.0,FALSE POSITIVE,Kepler
4.7368156,2.84,35.3,0.6,0.005463,6088.0,1.011,1.06,395.05,1137.0,CANDIDATE,Kepler
15.44605962,4.5963,330910.0,52.93,0.540318,5838.0,0.897,0.992,57.04,701.0,FALSE POSITIVE,Kepler
1.790518325,3.34624,61542.0,32.19,0.241853,6586.0,1.219,1.131,2761.65,1850.0,FALSE POSITIVE,Kepler
40.7698541,2.997,239.8,1.87,0.014137,5884.0,1.21,1.081,27.73,585.0,CANDIDATE,Kepler
129.222771,7.272,445.3,2.01,0.022805,4934.0,0.809,0.781,1.63,288.0,CANDIDATE,Kepler
1.03905082,3.035,43.8,0.87,0.006234,6558.0,1.28,1.035,6581.45,2297.0,FALSE POSITIVE,Kepler
0.503201954,0.167,43.0,2.99,0.011873,6157.0,2.306,1.302,37526.28,3550.0,FALSE POSITIVE,Kepler
7.140373046,7.07032,205260.0,61.56,0.422933,5945.0,1.333,0.953,388.56,1132.0,FALSE POSITIVE,Kepler
53.647084859,19.9499,219100.0,142.04,0.441986,5261.0,2.943,1.013,75.91,753.0,FALSE POSITIVE,Kepler
2.496328637,2.73115,20527.0,112.28,0.393185,6757.0,2.615,1.734,6804.42,2317.0,FALSE POSITIVE,Kepler
16.31328124,4.45731,71589.0,30.85,0.280835,6008.0,1.006,1.018,73.51,747.0,FALSE POSITIVE,Kepler
1.721313779,3.54768,534620.0,83.69,0.714233,5960.0,1.073,0.986,1658.35,1627.0,FALSE POSITIVE,Kepler
5.01880305,1.823,98.7,1.08,0.009155,6220.0,1.083,1.064,455.98,1178.0,CANDIDATE,Kepler
1.50650745,2.622,27.8,1.13,0.00513,6839.0,2.02,1.497,9242.43,2498.0,FALSE POSITIVE,Kepler
8.209514329,4.14104,141390.0,149.52,0.648608,6258.0,2.111,1.237,834.79,1371.0,FALSE POSITIVE,Kepler
3.431126546,2.7986,40248.0,47.48,0.448692,5815.0,0.969,0.764,580.05,1251.0,FALSE POSITIVE,Kepler
1.583334941,4.4854,177070.0,52.0,0.499713,5846.0,0.953,0.984,1362.14,1548.0,FALSE POSITIVE,Kepler
23.59919017,2.05,,,,,,,,,CANDIDATE,Kepler
8.429438192,3.94306,456350.0,49.49,0.666432,4268.0,0.68,0.675,27.16,582.0,FALSE POSITIVE,Kepler
299.70688,15.39,230.7,1.15,0.013829,5606.0,0.76,0.832,0.75,237.0,CANDIDATE,Kepler
14.461834,7.156,80.2,1.05,0.008045,5457.0,1.196,0.903,89.86,785.0,CANDIDATE,Kepler
7.9320191,8.18,125.1,1.04,0.010552,5219.0,0.905,0.823,102.05,811.0,FALSE POSITIVE,Kepler
1.374249107,5.3181,136660.0,96.85,0.418151,7053.0,2.121,1.489,13078.76,2725.0,FALSE POSITIVE,Kepler
8.4804737,6.157,337.0,1.85,0.016967,6092.0,0.998,1.074,176.51,930.0,FALSE POSITIVE,Kepler
0.94242156,1.89,,,,,,,,,FALSE POSITIVE,Kepler
4.994773558,4.48893,259760.0,62.69,0.486133,6253.0,1.181,0.95,604.21,1264.0,FALSE POSITIVE,Kepler
1.105094098,4.38191,730500.0,267.59,0.837206,8011.0,2.927,1.855,47811.67,3771.0,FALSE POSITIVE,Kepler
6.842939,2.8,,,,,,,99.24,,CONFIRMED,Kepler
0.8170226,2.974,167700.0,57.56,0.527086,5780.0,1.0,1.0,3416.07,1947.0,FALSE POSITIVE,Kepler
4.48538145,2.297,168.1,0.96,0.011912,5654.0,0.737,0.801,202.75,962.0,CANDIDATE,Kepler
19.40669392,5.27765,464520.0,57.97,0.682386,5622.0,0.778,0.862,30.05,597.0,FALSE POSITIVE,Kepler
7.143708297,5.83451,202680.0,44.78,0.413415,5655.0,0.992,0.873,187.0,943.0,FALSE POSITIVE,Kepler
0.952377862,4.0869,2122.3,28.44,0.301758,5662.0,0.863,0.909,2023.36,1713.0,FALSE POSITIVE,Kepler
3.521050679,3.5323,4879.8,256.2,0.354453,5149.0,6.619,2.055,8306.9,2434.0,FALSE POSITIVE,Kepler
4.84847245,0.874,554.7,1.51,0.021308,4137.0,0.647,0.643,46.85,667.0,CANDIDATE,Kepler
1.941635737,2.46683,69814.0,59.71,0.470993,6525.0,1.161,1.183,2109.03,1728.0,FALSE POSITIVE,Kepler
0.539445498,2.2821,25302.0,68.65,0.43179,6486.0,1.456,1.156,18153.51,2959.0,FALSE POSITIVE,Kepler
20.7106853,42.737,1003.0,89.55,0.283951,6956.0,2.888,1.664,570.64,1246.0,FALSE POSITIVE,Kepler
2.521245368,4.24027,418380.0,56.59,0.606844,5605.0,0.854,0.816,560.57,1241.0,FALSE POSITIVE,Kepler
2.52122764,2.249,127.3,0.91,0.010318,5546.0,0.81,0.907,453.48,1177.0,FALSE POSITIVE,Kepler
2.5212708,2.706,163.3,0.81,0.011675,5110.0,0.637,0.697,238.81,1003.0,FALSE POSITIVE,Kepler
8.202869679,7.29811,345940.0,110.46,0.615641,6060.0,1.643,1.129,474.09,1190.0,FALSE POSITIVE,Kepler
11.8436119,6.044,199.3,1.41,0.012914,6077.0,0.999,1.077,111.98,830.0,CANDIDATE,Kepler
3.442714533,3.36034,60039.0,47.02,0.500122,5819.0,0.861,0.858,423.13,1157.0,FALSE POSITIVE,Kepler
475.91706,22.86,967.3,28.22,0.257403,5334.0,1.004,0.865,0.56,221.0,FALSE POSITIVE,Kepler
0.858285844,1.799,43.4,0.9,0.006091,5945.0,1.346,1.039,6321.2,2274.0,FALSE POSITIVE,Kepler
4.88446644,2.057,221.0,0.84,0.014899,3883.0,0.517,0.516,26.5,579.0,CANDIDATE,Kepler
8.9772888,4.72,97.5,1.79,0.009644,5597.0,1.699,0.969,362.75,1113.0,CANDIDATE,Kepler
3.03359398,4.026,95.6,1.55,0.008811,5557.0,1.616,1.035,1294.06,1529.0,CANDIDATE,Kepler
21.9139549,3.271,584.4,10.39,0.226556,3638.0,0.42,0.45,2.01,303.0,CANDIDATE,Kepler
6.238315363,2.501,82.9,0.7,0.008903,4914.0,0.724,0.783,73.27,746.0,FALSE POSITIVE,Kepler
9.3888216,4.154,192.7,20.91,0.154393,5846.0,1.24,1.064,202.91,963.0,CANDIDATE,Kepler
2.115510941,7.2877,415160.0,191.42,0.664481,7563.0,2.638,1.938,12609.03,2701.0,FALSE POSITIVE,Kepler
1.015044104,10.994,158.2,1.98,0.016126,5910.0,1.124,0.959,3627.61,1979.0,FALSE POSITIVE,Kepler
3.711013336,3.31024,24989.0,55.69,0.409001,6338.0,1.247,1.021,1003.75,1436.0,FALSE POSITIVE,Kepler
2.97606298,4.124,72.2,5.65,0.007754,5321.0,6.669,2.334,11065.06,2615.0,FALSE POSITIVE,Kepler
2.97586085,4.513,105.9,0.85,0.009317,5481.0,0.835,0.821,392.05,1135.0,FALSE POSITIVE,Kepler
14.658013949,3.03316,129640.0,121.59,0.684799,5146.0,1.626,0.934,126.35,855.0,FALSE POSITIVE,Kepler
18.839487435,5.62797,182720.0,45.2,0.40426,6208.0,1.024,1.086,68.54,734.0,FALSE POSITIVE,Kepler
0.555973803,1.271,75.3,1.9,0.008239,5445.0,2.117,0.977,20544.64,3049.0,FALSE POSITIVE,Kepler
4.426344495,5.84235,276140.0,78.3,0.584886,6228.0,1.226,1.034,709.74,1316.0,FALSE POSITIVE,Kepler
0.957823876,3.7232,104690.0,110.91,0.4996,5908.0,2.033,1.103,11612.14,2649.0,FALSE POSITIVE,Kepler
5.024768971,3.82433,53046.0,42.15,0.390263,6322.0,0.989,0.99,425.9,1159.0,FALSE POSITIVE,Kepler
30.960216668,15.4308,340410.0,62.08,0.613905,5291.0,0.926,0.828,18.3,527.0,FALSE POSITIVE,Kepler
2.470283788,7.8391,193830.0,157.82,0.540267,7823.0,2.675,2.002,11792.22,2657.0,FALSE POSITIVE,Kepler
1.23516416,4.713,64.6,0.92,0.007809,6249.0,1.076,1.13,2861.14,1866.0,FALSE POSITIVE,Kepler
1.23513471,5.44,42.8,0.7,0.006415,5930.0,0.997,0.99,2172.96,1743.0,FALSE POSITIVE,Kepler
0.8903331,2.643,134.1,20.96,0.010448,4981.0,18.374,3.369,251387.46,5714.0,FALSE POSITIVE,Kepler
20.000242814,5.0042,13138.0,21.57,0.188658,6373.0,1.047,1.094,73.09,746.0,FALSE POSITIVE,Kepler
10.217121652,4.35647,205220.0,81.1,0.550517,5931.0,1.349,1.042,230.53,994.0,FALSE POSITIVE,Kepler
0.618060842,1.892,25.1,0.51,0.005856,5339.0,0.793,0.731,2791.09,1854.0,FALSE POSITIVE,Kepler
0.759764419,5.72501,393270.0,138.54,0.664601,5807.0,1.909,1.13,12833.03,2715.0,FALSE POSITIVE,Kepler
2.6528082,2.297,153.1,1.17,0.011494,5778.0,0.935,0.962,633.57,1280.0,CANDIDATE,Kepler
21.539269242,5.32432,143750.0,53.0,0.520189,6136.0,0.933,0.973,48.89,674.0,FALSE POSITIVE,Kepler
5.270733213,2.7822,293640.0,37.93,0.512254,4348.0,0.678,0.669,54.59,693.0,FALSE POSITIVE,Kepler
2.43135542,1.401,123.6,1.07,0.010274,6231.0,0.955,1.025,965.4,1422.0,CANDIDATE,Kepler
12.4232158,17.67,261.5,1.3,0.014676,5497.0,0.809,0.907,51.91,685.0,FALSE POSITIVE,Kepler
4.3206933,50.68,147.9,1.66,0.014734,6225.0,1.031,1.091,499.09,1205.0,FALSE POSITIVE,Kepler
16.486796364,7.06797,48943.0,46.92,0.20488,6020.0,2.097,1.162,290.46,1053.0,FALSE POSITIVE,Kepler
5.7768734,5.762,71.0,3.13,0.013266,5473.0,2.162,1.065,905.0,1399.0,FALSE POSITIVE,Kepler
20.148807707,8.52557,526950.0,68.52,0.683496,5547.0,0.918,0.862,37.55,631.0,FALSE POSITIVE,Kepler
0.687772143,2.56725,40368.0,46.27,0.454182,5885.0,0.933,0.821,4569.67,2097.0,FALSE POSITIVE,Kepler
0.843651274,2.80468,305450.0,39.98,0.526784,5220.0,0.695,0.665,1371.12,1553.0,FALSE POSITIVE,Kepler
1.142946648,3.40234,412550.0,43.5,0.655143,5058.0,0.608,0.603,660.96,1293.0,FALSE POSITIVE,Kepler
7.217010987,4.4215,78714.0,89.71,0.678383,6047.0,1.211,0.943,341.36,1096.0,FALSE POSITIVE,Kepler
9.72869627,5.628,252.2,42.47,0.287894,6881.0,1.351,1.34,379.75,1126.0,FALSE POSITIVE,Kepler
0.566791802,2.2,49.3,0.66,0.006819,5691.0,0.887,1.003,4113.39,2040.0,FALSE POSITIVE,Kepler
2.245738777,8.61629,483490.0,99.05,0.691322,6508.0,1.312,1.217,2156.25,1737.0,FALSE POSITIVE,Kepler
2.24572117,3.88,48.2,0.74,0.006627,6158.0,1.026,1.092,1131.64,1479.0,FALSE POSITIVE,Kepler
0.566801906,1.626,89.7,0.55,0.008589,4208.0,0.583,0.57,774.11,1344.0,FALSE POSITIVE,Kepler
2.316171991,4.03025,251480.0,49.53,0.570473,5932.0,0.795,0.882,651.03,1288.0,FALSE POSITIVE,Kepler
12.54474243,1.24,263.1,1.88,0.014829,5767.0,1.159,1.015,117.9,840.0,CANDIDATE,Kepler
0.56680208,1.22,,,,,,,392.81,,FALSE POSITIVE,Kepler
0.566810701,6.19,200.0,1.49,0.018177,5593.0,0.752,0.791,3220.92,1921.0,FALSE POSITIVE,Kepler
0.566813319,3.752,129.1,23.19,0.206142,6108.0,1.03,1.132,6742.52,2313.0,FALSE POSITIVE,Kepler
28.787257509,13.953,49618.0,91.26,0.209933,5154.0,3.981,1.672,210.02,971.0,FALSE POSITIVE,Kepler
0.835315046,2.45449,16876.0,30.54,0.405309,5009.0,0.69,0.666,1160.98,1490.0,FALSE POSITIVE,Kepler
3.07551068,1.683,46.1,0.84,0.006171,5763.0,1.242,1.014,879.95,1389.0,CANDIDATE,Kepler
26.0164225,4.1768,41109.0,61.04,0.4367,6287.0,1.28,1.015,76.63,755.0,FALSE POSITIVE,Kepler
6.29340543,3.024,96.4,1.08,0.009164,6214.0,1.076,1.169,312.61,1072.0,CANDIDATE,Kepler
593.19521,25.65,227.3,1.63,0.014455,6103.0,1.03,0.953,0.71,234.0,FALSE POSITIVE,Kepler
0.706430188,1.301,50.8,0.41,0.006559,5037.0,0.568,0.574,1116.9,1473.0,FALSE POSITIVE,Kepler
7.7021729,3.987,74.6,0.85,0.008061,5618.0,0.969,0.962,147.24,888.0,CANDIDATE,Kepler
0.78430061,2.952,254.7,1.14,0.015394,5176.0,0.681,0.657,1416.91,1566.0,FALSE POSITIVE,Kepler
2.665875491,7.59461,161390.0,67.43,0.532779,6234.0,1.159,1.097,1199.89,1502.0,FALSE POSITIVE,Kepler
2.6658312,5.771,40.8,0.99,0.006683,6276.0,1.353,0.988,1807.48,1663.0,FALSE POSITIVE,Kepler
1.5765874,15.18,29.2,15.68,0.045763,6742.0,3.138,1.752,17781.51,2946.0,FALSE POSITIVE,Kepler
2.52557582,2.32,35.4,0.62,0.005487,5821.0,1.036,1.031,818.81,1364.0,CANDIDATE,Kepler
8.2927558,4.784,103.3,1.01,0.009775,6146.0,0.943,1.02,174.36,927.0,CANDIDATE,Kepler
22.786522,2.197,228.3,1.45,0.014069,6146.0,0.943,1.02,45.26,661.0,CANDIDATE,Kepler
28.027891356,17.3269,243230.0,31.3,0.526828,5231.0,0.544,0.569,8.86,440.0,FALSE POSITIVE,Kepler
2.028512246,5.00309,121560.0,50.28,0.449196,6105.0,1.025,0.99,1333.24,1542.0,FALSE POSITIVE,Kepler
1.33256167,3.743,59.5,0.63,0.006993,4895.0,0.828,0.796,727.84,1326.0,FALSE POSITIVE,Kepler
1.332567821,3.4844,31.0,0.96,0.005219,6600.0,1.681,1.148,7802.17,2395.0,FALSE POSITIVE,Kepler
1.332545609,3.997,278.2,28.37,0.015757,5154.0,16.486,2.7,157611.61,5080.0,FALSE POSITIVE,Kepler
1.33256256,3.088,174.9,16.03,0.011665,4601.0,12.581,1.209,99175.88,4529.0,FALSE POSITIVE,Kepler
1.33258981,3.987,78.4,0.67,0.007995,5309.0,0.763,0.843,832.33,1369.0,FALSE POSITIVE,Kepler
1.33258375,4.081,60.9,0.84,0.007733,6108.0,0.997,1.072,2096.92,1727.0,FALSE POSITIVE,Kepler
8.9648813,61.23,454.5,28.97,0.228932,6543.0,1.159,1.181,276.3,1040.0,FALSE POSITIVE,Kepler
1.284241817,1.965,166.5,1.18,0.011768,5849.0,0.919,1.014,1643.57,1623.0,CANDIDATE,Kepler
2.161583501,4.0537,50163.0,29.61,0.22245,5888.0,1.219,0.796,1741.01,1646.0,FALSE POSITIVE,Kepler
8.7396758,3.866,1431.0,3.29,0.047917,4406.0,0.628,0.632,26.17,577.0,CONFIRMED,Kepler
0.535493486,2.57,54.0,1.42,0.00696,6328.0,1.864,1.374,24045.87,3181.0,FALSE POSITIVE,Kepler
15.9474242,1.127,191.7,1.21,0.012609,5472.0,0.877,0.772,47.65,670.0,CANDIDATE,Kepler
24.261683827,7.1617,192280.0,58.48,0.544813,6151.0,0.983,1.048,44.55,659.0,FALSE POSITIVE,Kepler
32.532521502,13.3991,83468.0,24.35,0.266068,5845.0,0.838,0.926,19.39,535.0,FALSE POSITIVE,Kepler
50.0122,3.426,210.4,1.2,0.01348,5357.0,0.814,0.772,8.23,432.0,CANDIDATE,Kepler
4.627775175,3.4079,5675.1,32.62,0.34182,5845.0,0.874,0.968,275.68,1039.0,FALSE POSITIVE,Kepler
28.7850347,2.102,102.9,2.5,0.009443,6581.0,2.42,1.428,229.66,993.0,FALSE POSITIVE,Kepler
5.60682001,2.714,150.7,1.04,0.011169,5699.0,0.853,0.95,186.43,942.0,CANDIDATE,Kepler
6.096030635,18.4531,901660.0,406.97,1.384397,7598.0,2.692,1.945,3246.2,1925.0,FALSE POSITIVE,Kepler
31.953038766,8.0461,17703.0,47.96,0.160651,5524.0,2.734,1.346,131.55,864.0,FALSE POSITIVE,Kepler
5.9371708,4.954,157.1,1.17,0.011641,5475.0,0.923,0.829,188.41,945.0,FALSE POSITIVE,Kepler
0.577844035,4.291,320.4,18.93,0.212412,5693.0,0.816,0.911,3647.63,1980.0,FALSE POSITIVE,Kepler
2.630090609,13.6817,516930.0,83.5,0.69015,6315.0,1.108,0.875,1371.02,1551.0,FALSE POSITIVE,Kepler
43.204596783,15.0402,202490.0,43.15,0.423955,6003.0,0.932,1.019,17.15,519.0,FALSE POSITIVE,Kepler
1.75147897,7.89,76.7,1.8,0.008101,6823.0,2.037,1.66,7086.5,2340.0,FALSE POSITIVE,Kepler
3.17796408,0.542,47.7,0.74,0.00811,5061.0,0.841,0.793,270.25,1034.0,CANDIDATE,Kepler
3.66520844,3.308,65.8,0.82,0.007315,5579.0,1.029,0.945,439.57,1168.0,CANDIDATE,Kepler
3.05293416,2.155,227.5,1.18,0.013736,5311.0,0.788,0.884,284.82,1047.0,CANDIDATE,Kepler
12.834857,2.092,293.9,1.73,0.015581,5492.0,1.016,0.921,76.96,755.0,CANDIDATE,Kepler
36.2530992,4.73,152.1,1.43,0.012116,6002.0,1.081,1.135,27.17,582.0,CANDIDATE,Kepler
4.02321842,2.162,81.2,0.48,0.008289,4671.0,0.528,0.534,73.5,747.0,CANDIDATE,Kepler
7.5017934,4.271,134.8,1.32,0.010735,6321.0,1.125,1.207,283.25,1046.0,CANDIDATE,Kepler
0.912351255,1.072,111.8,1.46,0.012879,5481.0,1.036,0.915,2705.58,1840.0,CANDIDATE,Kepler
12.4701111,3.616,89.7,2.06,0.008943,5623.0,2.109,1.221,313.87,1074.0,CANDIDATE,Kepler
3.495457889,6.9796,114620.0,84.49,0.496613,8529.0,1.558,1.572,4186.71,2051.0,FALSE POSITIVE,Kepler
5.8229815,2.8,281.6,1.36,0.015533,5704.0,0.804,0.897,165.12,914.0,CANDIDATE,Kepler
4.01668015,2.2828,38007.0,22.11,0.255027,5448.0,0.794,0.721,252.13,1016.0,FALSE POSITIVE,Kepler
1.89134156,5.891,68.4,0.99,0.008174,6387.0,1.105,1.145,1856.23,1673.0,FALSE POSITIVE,Kepler
2.881100027,9.43866,662830.0,446.29,1.213101,8104.0,3.369,1.957,17809.19,2946.0,FALSE POSITIVE,Kepler
0.806277023,7.275,70.8,0.89,0.008208,6122.0,0.996,1.07,4119.09,2046.0,FALSE POSITIVE,Kepler
0.513482156,2.732,91.6,0.83,0.008629,5495.0,0.882,0.887,4335.56,2072.0,FALSE POSITIVE,Kepler
225.66716,16.6,342.9,1.94,0.017177,6363.0,1.035,1.083,2.82,331.0,FALSE POSITIVE,Kepler
4.24748886,3.053,121.0,1.01,0.010053,5807.0,0.922,1.036,319.94,1079.0,FALSE POSITIVE,Kepler
1.000012952,1.221,36.0,2.12,0.005392,5176.0,3.605,1.621,15781.19,2858.0,FALSE POSITIVE,Kepler
0.878803439,2.74503,410720.0,51.97,0.645784,4524.0,0.737,0.727,775.9,1347.0,FALSE POSITIVE,Kepler
1.560158562,3.4248,240160.0,45.91,0.561344,4926.0,0.749,0.724,530.79,1223.0,FALSE POSITIVE,Kepler
34.188302705,3.01179,118440.0,74.5,0.507247,5757.0,1.345,0.898,44.91,660.0,FALSE POSITIVE,Kepler
8.65303996,1.091,497.0,1.88,0.020507,5301.0,0.84,0.869,80.51,764.0,FALSE POSITIVE,Kepler
8.65311903,1.273,206.8,0.85,0.014108,3929.0,0.55,0.559,13.95,493.0,FALSE POSITIVE,Kepler
12.4253812,19.781,115.3,1.14,0.009789,5925.0,1.066,1.07,108.46,823.0,FALSE POSITIVE,Kepler
12.42555999,28.083,2964.8,4.72,0.061347,4922.0,0.704,0.681,30.49,599.0,FALSE POSITIVE,Kepler
12.4257442,29.122,936.0,8.43,0.035212,8691.0,2.193,2.069,1369.63,1551.0,FALSE POSITIVE,Kepler
12.4254241,24.98,378.9,2.17,0.022225,5853.0,0.895,0.99,76.9,755.0,FALSE POSITIVE,Kepler
2.991884392,7.5583,123880.0,40.11,0.335774,6596.0,1.094,1.098,1154.88,1486.0,FALSE POSITIVE,Kepler
1.795273026,7.3232,125420.0,55.26,0.500082,6363.0,1.012,1.065,1714.88,1642.0,FALSE POSITIVE,Kepler
0.755109271,2.619,23.2,0.47,0.004451,5606.0,0.962,0.829,3494.52,1961.0,FALSE POSITIVE,Kepler
0.755101141,3.371,76.7,0.19,0.008231,3256.0,0.207,0.184,50.92,680.0,FALSE POSITIVE,Kepler
1.75251585,3.489,125.9,1.02,0.011095,5952.0,0.844,0.932,1035.27,1447.0,FALSE POSITIVE,Kepler
1.752450163,3.0255,55.5,0.79,0.00734,5779.0,0.99,0.827,1372.36,1552.0,FALSE POSITIVE,Kepler
8.27923132,2.355,164.9,1.08,0.011679,5631.0,0.847,0.946,104.49,815.0,FALSE POSITIVE,Kepler
2.212877035,4.66961,376200.0,69.18,0.633509,6153.0,1.0,0.927,1221.98,1507.0,FALSE POSITIVE,Kepler
0.845097627,1.873,86.5,0.78,0.009161,5252.0,0.783,0.896,1496.92,1584.0,FALSE POSITIVE,Kepler
17.445640466,6.08966,334160.0,63.46,0.614952,5759.0,0.945,0.984,51.15,682.0,FALSE POSITIVE,Kepler
14.313157391,8.90236,21567.0,34.98,0.134636,5750.0,2.379,1.041,404.48,1144.0,FALSE POSITIVE,Kepler
0.676990194,1.69459,20506.0,37.5,0.420848,5813.0,0.816,0.903,3192.15,1919.0,FALSE POSITIVE,Kepler
0.515875396,1.21,1773.0,7.22,0.047936,7229.0,1.38,1.32,24441.1,3189.0,FALSE POSITIVE,Kepler
2.83401711,5.938,84.2,0.93,0.00849,6247.0,1.002,1.045,859.57,1381.0,FALSE POSITIVE,Kepler
0.566803996,3.399,141.6,0.64,0.010722,4373.0,0.544,0.569,786.1,1350.0,FALSE POSITIVE,Kepler
0.56681118,2.06,,,,,,,,,FALSE POSITIVE,Kepler
0.566799927,4.71,145.1,0.77,0.010897,5092.0,0.645,0.712,1738.27,1649.0,FALSE POSITIVE,Kepler
0.566786121,3.404,81.8,0.79,0.008583,5603.0,0.846,0.941,3678.65,1984.0,FALSE POSITIVE,Kepler
0.56679797,4.503,72.6,0.65,0.00764,5230.0,0.777,0.873,2467.38,1799.0,FALSE POSITIVE,Kepler
0.566802891,1.861,49.2,1.29,0.006762,6487.0,1.748,1.343,22107.66,3111.0,FALSE POSITIVE,Kepler
0.576732089,1.856,35.4,0.43,0.005496,4524.0,0.717,0.707,1316.33,1537.0,CANDIDATE,Kepler
1.01884975,3.233,30.9,0.47,0.005142,6068.0,0.829,0.926,2238.64,1754.0,FALSE POSITIVE,Kepler
10.9279755,2.486,71.5,0.81,0.007748,6045.0,0.955,1.038,114.42,834.0,CANDIDATE,Kepler
32.440339204,4.50984,287600.0,44.56,0.586321,5081.0,0.696,0.668,9.52,448.0,FALSE POSITIVE,Kepler
0.552141897,4.985,105.6,10.04,0.101732,5952.0,0.904,0.913,5602.43,2206.0,FALSE POSITIVE,Kepler
2.62387291,4.61248,232470.0,74.23,0.465605,6728.0,1.46,1.257,2430.91,1790.0,FALSE POSITIVE,Kepler
0.75509861,2.6423,60334.0,60.74,0.458574,6038.0,1.213,0.864,7285.15,2359.0,FALSE POSITIVE,Kepler
3.671661096,4.29947,129240.0,105.82,0.499517,7343.0,1.94,1.436,3539.43,1967.0,FALSE POSITIVE,Kepler
22.673145675,6.6324,65411.0,30.92,0.245552,5619.0,1.153,0.901,51.67,684.0,FALSE POSITIVE,Kepler
0.50948306,3.14,74.6,1.22,0.008052,6344.0,1.39,0.869,19778.63,3024.0,FALSE POSITIVE,Kepler
17.329965871,8.43812,252720.0,42.58,0.570845,5079.0,0.683,0.659,21.34,548.0,FALSE POSITIVE,Kepler
1.890227354,3.855,112260.0,42.05,0.493645,5356.0,0.78,0.872,551.66,1236.0,FALSE POSITIVE,Kepler
1.387206724,3.82527,151430.0,103.41,0.5,7207.0,1.894,1.499,11126.98,2619.0,FALSE POSITIVE,Kepler
1.38718209,2.595,45.5,0.68,0.006227,6122.0,0.996,1.07,2011.41,1707.0,FALSE POSITIVE,Kepler
35.026564845,2.90121,120250.0,34.88,0.39437,5546.0,0.81,0.907,13.56,489.0,FALSE POSITIVE,Kepler
7.918267,3.478,83.7,0.93,0.008395,5966.0,1.016,0.985,195.36,953.0,CANDIDATE,Kepler
3.138580493,4.16343,233340.0,59.24,0.500905,5593.0,1.083,0.876,635.61,1281.0,FALSE POSITIVE,Kepler
9.26147679,1.77,,,,,,,,,FALSE POSITIVE,Kepler
581.0723,15.81,1364.2,161858.0,87.751617,5026.0,16.891,3.319,39.36,639.0,FALSE POSITIVE,Kepler
10.2170589,2.259,121.3,1.17,0.010155,6211.0,1.054,0.98,176.34,929.0,CANDIDATE,Kepler
3.50474265,8.2852,88625.0,200.24,0.498009,7624.0,3.682,2.068,12355.55,2689.0,FALSE POSITIVE,Kepler
2.14344093,3.9741,133320.0,28.69,0.375283,4817.0,0.7,0.767,269.48,1033.0,FALSE POSITIVE,Kepler
86.95432088,12.11,,,,,,,,,CANDIDATE,Kepler
9.058487716,4.14334,127970.0,20.51,0.327827,4340.0,0.573,0.561,21.15,547.0,FALSE POSITIVE,Kepler
2.856085147,4.5776,173840.0,88.52,0.531206,6604.0,1.526,1.283,2164.0,1739.0,FALSE POSITIVE,Kepler
0.876941133,1.296,73.5,0.85,0.007986,6018.0,0.975,1.058,3332.14,1938.0,FALSE POSITIVE,Kepler
